,userid,user_state,event_name,event_attributes,event_created_date,event_platform,device_manufacture,device_model,month
13072,01529f53aaba5b512168d432d5650556,IL,Sign Up Success,"{""Method"":""Google""}",2022-03-17 05:04:50,android,motorola,moto,3
13073,01529f53aaba5b512168d432d5650556,IL,Add Vehicle Break,{},2022-03-17 05:08:54,android,motorola,moto,3
13074,c0ce0b06f849d0a75dc3f2e69c87b0b6,IN,Calculator View,{},2022-03-17 05:27:59,ios,Apple,iPhone12,3
13075,c0ce0b06f849d0a75dc3f2e69c87b0b6,IN,Wallet Opened,{},2022-03-17 05:31:54,ios,Apple,iPhone12,3
13076,c0ce0b06f849d0a75dc3f2e69c87b0b6,IN,Chat Conversation Opened,"{""From"":""Menu""}",2022-03-17 05:32:20,ios,Apple,iPhone12,3
13077,28368284a145474b2cc4961349bffcf3,AZ,Order,"{""Premium Membership"":""True""}",2022-03-17 05:41:32,outofband,outofband,outofband,3
13078,2604776c53d7659ba2f63cd8012cfe3b,TX,Order,"{""Premium Membership"":""True""}",2022-03-17 05:42:33,outofband,outofband,outofband,3
13079,2604776c53d7659ba2f63cd8012cfe3b,TX,Order,"{""Premium Membership"":""True""}",2022-03-17 05:44:35,outofband,outofband,outofband,3
13080,9c8895003fc345d609d3e3eb14d64a81,TX,Order,"{""Premium Membership"":""True""}",2022-03-17 05:46:39,outofband,outofband,outofband,3
13081,2604776c53d7659ba2f63cd8012cfe3b,TX,Order,"{""Premium Membership"":""True""}",2022-03-17 05:46:39,outofband,outofband,outofband,3
13082,2604776c53d7659ba2f63cd8012cfe3b,TX,Order,"{""Premium Membership"":""True""}",2022-03-17 05:50:46,outofband,outofband,outofband,3
13083,9c8895003fc345d609d3e3eb14d64a81,TX,Order,"{""Premium Membership"":""True""}",2022-03-17 05:51:48,outofband,outofband,outofband,3
13084,dd3c7c5c898a4e6a4ed78d6e2c526bed,TX,Order,"{""Premium Membership"":""True""}",2022-03-17 05:55:58,outofband,outofband,outofband,3
13085,31c1e16c643a0b79de9e269ee421a3bb,TX,Order,"{""Premium Membership"":""False""}",2022-03-17 05:55:59,outofband,outofband,outofband,3
13086,4949c7b6dfa8cef23d641fd98d50ab18,TX,Order,"{""Premium Membership"":""True""}",2022-03-17 05:57:01,outofband,outofband,outofband,3
13087,96e26d4099aa474043dec9611cd4c408,TX,Order,"{""Premium Membership"":""True""}",2022-03-17 05:57:19,outofband,outofband,outofband,3
13088,4949c7b6dfa8cef23d641fd98d50ab18,TX,Order,"{""Premium Membership"":""True""}",2022-03-17 05:58:20,outofband,outofband,outofband,3
13089,953b6b4027970736b3fbb1cb4829ea9e,CA,Order,"{""Premium Membership"":""True""}",2022-03-13 11:19:38,outofband,outofband,outofband,3
13090,38c5600b2cef3232ae2db7b51b5cdb4b,CA,Order,"{""Premium Membership"":""True""}",2022-03-13 11:20:43,outofband,outofband,outofband,3
13091,466f747de57099409c4d851f2775613f,CA,Order,"{""Premium Membership"":""True""}",2022-03-13 11:20:44,outofband,outofband,outofband,3
13092,953b6b4027970736b3fbb1cb4829ea9e,CA,Order,"{""Premium Membership"":""True""}",2022-03-13 11:20:45,outofband,outofband,outofband,3
13093,466f747de57099409c4d851f2775613f,CA,Order,"{""Premium Membership"":""True""}",2022-03-13 11:22:15,outofband,outofband,outofband,3
13094,07a0d0ab07446da83579be3462bf081e,TX,Sign Out,"{""Type"":""Manual""}",2022-03-13 12:26:29,android,samsung,SM-G9,3
13095,656f8eb59fa1d76e91182e3aa6815d10,TX,Sign Up Success,"{""Method"":""Email""}",2022-03-13 12:55:14,ios,Apple,iPhone14,3
13096,656f8eb59fa1d76e91182e3aa6815d10,TX,Email Confirmation Success,"{""Required"":""true""}",2022-03-13 12:55:45,ios,Apple,iPhone14,3
13097,0be441fb8acf6a9dd45d4d2444e62deb,IL,Order,"{""Premium Membership"":""True""}",2022-03-13 12:56:07,outofband,outofband,outofband,3
13099,0be441fb8acf6a9dd45d4d2444e62deb,IL,Order,"{""Premium Membership"":""True""}",2022-03-13 12:56:09,outofband,outofband,outofband,3
13101,656f8eb59fa1d76e91182e3aa6815d10,TX,Add Vehicle Success,"{""Year"":""2021"",""Model"":""Tucson"",""Temporary"":""false"",""Color"":""Gray"",""Make"":""Hyundai""}",2022-03-13 12:56:45,ios,Apple,iPhone14,3
13102,2446b92327462e2127b3f2693d26c04a,IL,Order,"{""Premium Membership"":""True""}",2022-03-13 12:57:10,outofband,outofband,outofband,3
13107,2446b92327462e2127b3f2693d26c04a,IL,Order,"{""Premium Membership"":""True""}",2022-03-13 12:57:11,outofband,outofband,outofband,3
13108,4d19655d46028f8d76299fcda129e9d2,IL,Order,"{""Premium Membership"":""True""}",2022-03-13 12:57:11,outofband,outofband,outofband,3
13112,a1ac89e45a6ecd464bda47f12d2ec349,IL,Order,"{""Premium Membership"":""True""}",2022-03-13 12:57:11,outofband,outofband,outofband,3
13115,a1ac89e45a6ecd464bda47f12d2ec349,IL,Order,"{""Premium Membership"":""True""}",2022-03-13 12:57:14,outofband,outofband,outofband,3
13120,a1ac89e45a6ecd464bda47f12d2ec349,IL,Order,"{""Premium Membership"":""True""}",2022-03-13 12:58:15,outofband,outofband,outofband,3
13125,9c8ff5be1f338695ae9cfaf71825c1b7,TX,Wallet Opened,{},2022-03-13 13:40:47,ios,Apple,iPhone13,3
13126,f1accd2ae873289ae769b007463bd786,TX,Sign Up Success,"{""Method"":""Email""}",2022-03-13 14:05:50,ios,Apple,iPhone12,3
13127,f1accd2ae873289ae769b007463bd786,TX,Email Confirmation Success,"{""Required"":""true""}",2022-03-13 14:06:18,ios,Apple,iPhone12,3
13128,92a7f4e96f6032ff6193d972564967b1,CA,Chat Conversation Opened,"{""From"":""Menu""}",2022-03-13 14:08:49,ios,Apple,iPhone12,3
13129,92a7f4e96f6032ff6193d972564967b1,CA,Chat Conversation Started,{},2022-03-13 14:09:00,ios,Apple,iPhone12,3
13130,92a7f4e96f6032ff6193d972564967b1,CA,Chat Conversation Opened,"{""From"":""Menu""}",2022-03-13 14:11:37,ios,Apple,iPhone12,3
13131,92a7f4e96f6032ff6193d972564967b1,CA,Chat Conversation Opened,"{""From"":""Menu""}",2022-03-13 14:12:22,ios,Apple,iPhone12,3
13132,f1accd2ae873289ae769b007463bd786,TX,Add Vehicle Success,"{""Color"":""White"",""Year"":""2017"",""Model"":""GX"",""Temporary"":""false"",""Make"":""Lexus""}",2022-03-13 14:13:03,ios,Apple,iPhone12,3
13133,38c5600b2cef3232ae2db7b51b5cdb4b,CA,Account History Transaction Details,"{""Type"":""Pro Plan Subscription"",""Status"":""Paid"",""Navigated From"":""account_history""}",2022-03-13 14:14:50,ios,Apple,iPhone12,3
13134,38c5600b2cef3232ae2db7b51b5cdb4b,CA,Wallet Opened,{},2022-03-13 14:15:43,ios,Apple,iPhone12,3
13135,f9de58e538667a6c7449faebb40ae5d9,other,Sign Up Success,"{""Method"":""Email""}",2022-03-13 14:21:01,ios,Apple,iPhone14,3
13136,2604776c53d7659ba2f63cd8012cfe3b,TX,Order,"{""Premium Membership"":""True""}",2022-03-17 05:58:21,outofband,outofband,outofband,3
13137,2604776c53d7659ba2f63cd8012cfe3b,TX,Order,"{""Premium Membership"":""True""}",2022-03-17 05:58:22,outofband,outofband,outofband,3
13138,dd3c7c5c898a4e6a4ed78d6e2c526bed,TX,Order,"{""Premium Membership"":""True""}",2022-03-17 05:58:24,outofband,outofband,outofband,3
13139,4949c7b6dfa8cef23d641fd98d50ab18,TX,Order,"{""Premium Membership"":""True""}",2022-03-17 05:58:26,outofband,outofband,outofband,3
13140,4949c7b6dfa8cef23d641fd98d50ab18,TX,Order,"{""Premium Membership"":""True""}",2022-03-17 05:59:31,outofband,outofband,outofband,3
13141,d5db42956fe1b7085365599f3937e0f8,TX,Order,"{""Premium Membership"":""True""}",2022-03-17 05:59:32,outofband,outofband,outofband,3
13142,31c1e16c643a0b79de9e269ee421a3bb,TX,Order,"{""Premium Membership"":""False""}",2022-03-17 05:59:34,outofband,outofband,outofband,3
13143,ce84e058130e085513f0455bc725865e,TX,Order,"{""Premium Membership"":""True""}",2022-03-17 06:00:40,outofband,outofband,outofband,3
13144,96e26d4099aa474043dec9611cd4c408,TX,Order,"{""Premium Membership"":""True""}",2022-03-17 06:00:40,outofband,outofband,outofband,3
13145,4949c7b6dfa8cef23d641fd98d50ab18,TX,Order,"{""Premium Membership"":""True""}",2022-03-17 06:01:11,outofband,outofband,outofband,3
13146,dd3c7c5c898a4e6a4ed78d6e2c526bed,TX,Order,"{""Premium Membership"":""True""}",2022-03-17 06:01:11,outofband,outofband,outofband,3
13147,2604776c53d7659ba2f63cd8012cfe3b,TX,Order,"{""Premium Membership"":""True""}",2022-03-17 06:01:14,outofband,outofband,outofband,3
13148,7cbf5440d029b043a2ce711510a5cb5f,NY,Sign Up Success,"{""Method"":""Email""}",2022-03-17 06:39:16,android,samsung,SM-A0,3
13149,7cbf5440d029b043a2ce711510a5cb5f,NY,Email Confirmation Success,{},2022-03-17 06:39:49,android,samsung,SM-A0,3
13150,7cbf5440d029b043a2ce711510a5cb5f,NY,Add Vehicle Success,"{""Make"":""Hyundai"",""Model"":""Elantra"",""Color"":""Black"",""Year"":""2020"",""Temporary"":""false"",""Start Date"":"""",""End Date"":"""",""Rental State"":""""}",2022-03-17 06:41:51,android,samsung,SM-A0,3
13151,4625f7ed22e911f5290a3660feb4efdb,VA,Order,"{""Premium Membership"":""True""}",2022-03-17 07:03:20,outofband,outofband,outofband,3
13152,f5081acf09c64ba3996ba1777b77bfdc,CA,Sign Up Success,"{""Method"":""Google""}",2022-03-17 07:15:48,android,samsung,SM-G9,3
13153,f5081acf09c64ba3996ba1777b77bfdc,CA,Add Vehicle Success,"{""Make"":""Cadillac"",""Model"":""ATS"",""Color"":""Black"",""Year"":""2013"",""Temporary"":""false"",""Start Date"":"""",""End Date"":"""",""Rental State"":""CA""}",2022-03-17 07:19:23,android,samsung,SM-G9,3
13154,627f50253b42607513a1c93bb68201ad,NJ,Order,"{""Premium Membership"":""True""}",2022-03-17 08:23:11,outofband,outofband,outofband,3
13155,627f50253b42607513a1c93bb68201ad,NJ,Order,"{""Premium Membership"":""True""}",2022-03-17 08:24:34,outofband,outofband,outofband,3
13157,627f50253b42607513a1c93bb68201ad,NJ,Order,"{""Premium Membership"":""True""}",2022-03-17 08:25:47,outofband,outofband,outofband,3
13158,627f50253b42607513a1c93bb68201ad,NJ,Order,"{""Premium Membership"":""True""}",2022-03-17 08:25:48,outofband,outofband,outofband,3
13160,04918002474136f1c70f61859c47dbb3,FL,Order,"{""Premium Membership"":""True""}",2022-03-17 08:25:48,outofband,outofband,outofband,3
13161,0ac4c049747e23d5627e64345bc1ece7,FL,Order,"{""Premium Membership"":""True""}",2022-03-17 08:27:00,outofband,outofband,outofband,3
13162,58edfdc0d9a5d6545493b55f57f92706,FL,Order,"{""Premium Membership"":""True""}",2022-03-17 08:27:01,outofband,outofband,outofband,3
13163,3d49da0965533c33153bb65eb1b6d11d,CA,Chat Conversation Opened,"{""From"":""Menu""}",2022-03-17 09:08:02,ios,Apple,iPhone13,3
13164,6d1635dc013afbcd32cbf263fefd1da2,CT,Order,"{""Premium Membership"":""True""}",2022-03-17 09:11:27,outofband,outofband,outofband,3
13165,0ac4c049747e23d5627e64345bc1ece7,FL,Order,"{""Premium Membership"":""True""}",2022-03-17 09:11:28,outofband,outofband,outofband,3
13167,c0776d7c658e06a34689911c42f18794,CA,Order,"{""Premium Membership"":""True""}",2022-03-17 10:20:32,outofband,outofband,outofband,3
13168,173c9c2173fdf64c965a0fb0bb4606aa,CA,Order,"{""Premium Membership"":""True""}",2022-03-17 10:22:39,outofband,outofband,outofband,3
13170,3d49da0965533c33153bb65eb1b6d11d,CA,Order,"{""Premium Membership"":""True""}",2022-03-17 10:27:27,outofband,outofband,outofband,3
13174,1d986af94cdaf924384044ef2b1feda6,CA,Email Confirmation Success,"{""Required"":""true""}",2022-03-17 10:35:58,ios,Apple,iPhone11,3
13175,1d986af94cdaf924384044ef2b1feda6,CA,Email Confirmation Success,"{""Required"":""true""}",2022-03-17 10:40:19,ios,Apple,iPhone11,3
13176,66156a8939ecab2faa5b3894d660dece,CA,Chat Conversation Opened,"{""From"":""Menu"",""Transaction type"":""""}",2022-03-17 10:55:33,android,samsung,SM-G9,3
13177,66156a8939ecab2faa5b3894d660dece,CA,Chat Conversation Started,{},2022-03-17 10:55:34,android,samsung,SM-G9,3
13178,7e17829428af94540036cd0c32451b61,CA,Order,"{""Premium Membership"":""True""}",2022-03-17 11:12:38,outofband,outofband,outofband,3
13179,909a16b970adfbd89fcb845f8e12d230,CA,Order,"{""Premium Membership"":""True""}",2022-03-17 11:14:37,outofband,outofband,outofband,3
13180,4625f7ed22e911f5290a3660feb4efdb,VA,Account History Transaction Details,"{""Type"":""Order"",""Navigated From"":""account_history"",""Status"":""Paid""}",2022-03-17 11:42:06,ios,Apple,iPhone12,3
13181,4625f7ed22e911f5290a3660feb4efdb,VA,Account History Transaction Details,"{""Type"":""Order"",""Status"":""Paid"",""Navigated From"":""account_history""}",2022-03-17 11:42:31,ios,Apple,iPhone12,3
13182,f9de58e538667a6c7449faebb40ae5d9,other,Chat Conversation Opened,{},2022-03-13 14:26:20,ios,Apple,iPhone14,3
13183,e389620283939c25902bdc23ce55d8f8,VA,Add Vehicle Break,{},2022-03-13 14:26:56,android,motorola,moto,3
13184,f9de58e538667a6c7449faebb40ae5d9,other,Sign Out,"{""Type"":""Manual""}",2022-03-13 14:32:15,ios,Apple,iPhone14,3
13185,972ac20516048af9bd09186e3f2fcfe1,IL,Sign Up Success,"{""Method"":""Google""}",2022-03-13 14:49:55,android,samsung,SM-G9,3
13186,95e7c959d7d39be0a965e9e315906fed,CA,Wallet Opened,{},2022-03-13 15:08:03,android,samsung,SM-A1,3
13187,972ac20516048af9bd09186e3f2fcfe1,IL,Add Vehicle Success,"{""Make"":""Mitsubishi"",""Model"":""Outlander Sport"",""Color"":""Red"",""Year"":""2017"",""Temporary"":""false"",""Start Date"":"""",""End Date"":"""",""Rental State"":""""}",2022-03-13 15:09:50,android,samsung,SM-G9,3
13188,972ac20516048af9bd09186e3f2fcfe1,IL,Add Payment Method Failed,"{""Error Code"":""ERROR-16010"",""Error Message"":""Card is debit but credit is required."",""Payment Method"":""Credit Card"",""Tokenized Pay"":""""}",2022-03-13 15:12:27,android,samsung,SM-G9,3
13189,972ac20516048af9bd09186e3f2fcfe1,IL,Add Payment Method Success,"{""Payment Method"":""Credit"",""Tokenized Pay"":"""",""Promo code"":""""}",2022-03-13 15:13:24,android,samsung,SM-G9,3
13190,466f747de57099409c4d851f2775613f,CA,Wallet Opened,{},2022-03-13 15:56:44,ios,Apple,iPhone14,3
13191,466f747de57099409c4d851f2775613f,CA,Add Payment Method Success,"{""Tokenized Pay"":""Apple Pay"",""Payment Method"":""Debit""}",2022-03-13 15:57:09,ios,Apple,iPhone14,3
13192,466f747de57099409c4d851f2775613f,CA,Add Payment Method Success,"{""Payment Method"":""Debit""}",2022-03-13 15:57:54,ios,Apple,iPhone14,3
13193,eac2cbf5205a486bd46ccb7f3e41b789,CA,Subscription Premium Cancel,{},2022-03-13 16:42:24,outofband,outofband,outofband,3
13194,44cd60c0ddb41223eb13c1a224b5e3d6,MD,Account History Transaction Details,"{""Type"":""Auto Payment"",""Navigated From"":""account_history""}",2022-03-13 17:01:51,ios,Apple,iPhone12,3
13195,a0382d88b1b3e83c2e17431033f8135e,NY,Account History Transaction Details,"{""Navigated From"":""Account History"",""Status"":""Pending"",""Type"":""Auto Payment""}",2022-03-13 17:07:31,android,samsung,SM-A1,3
13196,07c302c5105cba3e1c447dc864c8a8d7,CA,Sign Up Success,"{""Method"":""Facebook""}",2022-03-13 17:18:57,android,samsung,SM-G9,3
13197,688da63c147bf8148387e357ba5ca526,NJ,Sign Up Success,"{""Method"":""Apple""}",2022-03-13 17:19:42,ios,Apple,iPhone14,3
13198,688da63c147bf8148387e357ba5ca526,NJ,Add Vehicle Success,"{""Year"":""2019"",""Model"":""Highlander"",""Temporary"":""false"",""Color"":""Silver"",""Make"":""Toyota""}",2022-03-13 17:21:12,ios,Apple,iPhone14,3
13199,dce56a898f7c104b27cd482b8f95da46,MA,Wallet Opened,{},2022-03-13 17:22:31,ios,Apple,iPhone12,3
13200,e296ad4e256c5a3f7a698f7e0f69f906,CA,Sign Up Success,"{""Method"":""Google""}",2022-03-13 17:52:48,ios,Apple,iPhone14,3
13201,e296ad4e256c5a3f7a698f7e0f69f906,CA,Add Vehicle Success,"{""Year"":""2022"",""Model"":""Sentra"",""Temporary"":""false"",""Color"":""White"",""Make"":""Nissan""}",2022-03-13 17:54:09,ios,Apple,iPhone14,3
13202,e296ad4e256c5a3f7a698f7e0f69f906,CA,Wallet Opened,{},2022-03-13 17:56:37,ios,Apple,iPhone14,3
13203,e296ad4e256c5a3f7a698f7e0f69f906,CA,Wallet Opened,{},2022-03-13 17:56:43,ios,Apple,iPhone14,3
13204,e296ad4e256c5a3f7a698f7e0f69f906,CA,Add Payment Method Failed,"{""Error Message"":""Card is debit but credit is required."",""Payment Method"":""Credit Card"",""Error Code"":""ERROR-16010""}",2022-03-13 17:57:35,ios,Apple,iPhone14,3
13205,e296ad4e256c5a3f7a698f7e0f69f906,CA,Wallet Opened,{},2022-03-13 17:59:29,ios,Apple,iPhone14,3
13206,e296ad4e256c5a3f7a698f7e0f69f906,CA,Wallet Opened,{},2022-03-13 17:59:40,ios,Apple,iPhone14,3
13207,681be137529c920b3fe7ca9b11001304,TX,Chat Conversation Opened,"{""From"":""Deeplink""}",2022-03-13 18:38:19,ios,Apple,iPhone13,3
13208,681be137529c920b3fe7ca9b11001304,TX,Chat Conversation Started,{},2022-03-13 18:38:44,ios,Apple,iPhone13,3
13209,4fe767404e0a4f8ab91882fea1e8104a,FL,Sign Up Success,"{""Method"":""Email""}",2022-03-13 18:40:45,ios,Apple,iPhone13,3
13210,4fe767404e0a4f8ab91882fea1e8104a,FL,Email Confirmation Success,"{""Required"":""true""}",2022-03-13 18:42:46,ios,Apple,iPhone13,3
13211,4fe767404e0a4f8ab91882fea1e8104a,FL,Account Setup Skip,{},2022-03-13 18:43:31,ios,Apple,iPhone13,3
13212,f510005f651751e9dd7fcf15fab240c3,CA,Sign Out,"{""Type"":""Auto""}",2022-03-13 19:11:11,ios,Apple,iPhone12,3
13213,371998ae251ea54a31784558a96d443a,CA,Sign Up Success,"{""Method"":""Email""}",2022-03-13 19:15:50,android,samsung,SM-G7,3
13214,f510005f651751e9dd7fcf15fab240c3,CA,Sign Out,"{""Type"":""Auto""}",2022-03-13 19:16:10,ios,Apple,iPhone12,3
13215,371998ae251ea54a31784558a96d443a,CA,Sign Out,"{""Type"":""Manual""}",2022-03-13 19:16:33,android,samsung,SM-G7,3
13216,371998ae251ea54a31784558a96d443a,CA,Add Vehicle Success,"{""Make"":""Honda"",""Model"":""Civic"",""Color"":""Other"",""Year"":""2012"",""Temporary"":""false"",""Start Date"":"""",""End Date"":"""",""Rental State"":""""}",2022-03-13 19:18:05,android,samsung,SM-G7,3
13217,371998ae251ea54a31784558a96d443a,CA,Calculator View,{},2022-03-13 19:18:37,android,samsung,SM-G7,3
13218,f510005f651751e9dd7fcf15fab240c3,CA,Sign Out,"{""Type"":""Auto""}",2022-03-13 19:21:26,ios,Apple,iPhone12,3
13219,424090309305e8b36ebf4e45490d8699,IL,Calculator View,{},2022-03-13 19:26:50,ios,Apple,iPhone13,3
13220,424090309305e8b36ebf4e45490d8699,IL,Wallet Opened,{},2022-03-13 19:26:56,ios,Apple,iPhone13,3
13221,f510005f651751e9dd7fcf15fab240c3,CA,Sign Out,"{""Type"":""Auto""}",2022-03-13 19:26:57,ios,Apple,iPhone12,3
13222,f510005f651751e9dd7fcf15fab240c3,CA,Sign Out,"{""Type"":""Auto""}",2022-03-13 19:31:57,ios,Apple,iPhone12,3
13223,f510005f651751e9dd7fcf15fab240c3,CA,Sign Out,"{""Type"":""Auto""}",2022-03-13 19:37:30,ios,Apple,iPhone12,3
13224,f510005f651751e9dd7fcf15fab240c3,CA,Sign Out,"{""Type"":""Auto""}",2022-03-13 19:42:32,ios,Apple,iPhone12,3
13225,eac2cbf5205a486bd46ccb7f3e41b789,CA,Chat Conversation Opened,"{""From"":""Menu"",""Transaction type"":""""}",2022-03-13 19:46:22,android,Wingtech,REVVL V+ 5G,3
13226,eac2cbf5205a486bd46ccb7f3e41b789,CA,Chat Conversation Started,{},2022-03-13 19:46:22,android,Wingtech,REVVL V+ 5G,3
13227,f510005f651751e9dd7fcf15fab240c3,CA,Sign Out,"{""Type"":""Auto""}",2022-03-13 19:47:30,ios,Apple,iPhone12,3
13228,f510005f651751e9dd7fcf15fab240c3,CA,Sign Out,"{""Type"":""Auto""}",2022-03-13 19:52:33,ios,Apple,iPhone12,3
13229,010b4bb51c18bac9bdd50a2361cc5bce,CA,Sign Up Success,"{""Method"":""Email""}",2022-03-13 19:54:51,ios,Apple,iPhone14,3
13230,010b4bb51c18bac9bdd50a2361cc5bce,CA,Email Confirmation Success,"{""Required"":""true""}",2022-03-13 19:55:18,ios,Apple,iPhone14,3
13231,010b4bb51c18bac9bdd50a2361cc5bce,CA,Add Vehicle Success,"{""Year"":""2019"",""Model"":""QX80"",""Temporary"":""false"",""Color"":""White"",""Make"":""Infiniti""}",2022-03-13 19:56:39,ios,Apple,iPhone14,3
13232,010b4bb51c18bac9bdd50a2361cc5bce,CA,Add Payment Method Success,"{""Tokenized Pay"":""Apple Pay"",""Payment Method"":""Credit"",""Promo code"":""""}",2022-03-13 19:57:22,ios,Apple,iPhone14,3
13233,010b4bb51c18bac9bdd50a2361cc5bce,CA,Account Setup Profile Skip,"{""Screen"":""Address""}",2022-03-13 19:58:20,ios,Apple,iPhone14,3
13234,010b4bb51c18bac9bdd50a2361cc5bce,CA,Account Setup Profile Skip,"{""Screen"":""Address""}",2022-03-13 19:58:42,ios,Apple,iPhone14,3
13235,010b4bb51c18bac9bdd50a2361cc5bce,CA,Calculator View,{},2022-03-13 20:00:02,ios,Apple,iPhone14,3
13236,f510005f651751e9dd7fcf15fab240c3,CA,Sign Out,"{""Type"":""Auto""}",2022-03-13 20:09:40,ios,Apple,iPhone12,3
13237,f510005f651751e9dd7fcf15fab240c3,CA,Sign Out,"{""Type"":""Auto""}",2022-03-13 20:11:27,ios,Apple,iPhone12,3
13238,f510005f651751e9dd7fcf15fab240c3,CA,Sign Out,"{""Type"":""Auto""}",2022-03-13 20:18:49,ios,Apple,iPhone12,3
13239,f510005f651751e9dd7fcf15fab240c3,CA,Sign Out,"{""Type"":""Auto""}",2022-03-13 20:23:49,ios,Apple,iPhone12,3
13240,f510005f651751e9dd7fcf15fab240c3,CA,Sign Out,"{""Type"":""Auto""}",2022-03-13 20:28:50,ios,Apple,iPhone12,3
13241,f510005f651751e9dd7fcf15fab240c3,CA,Sign Out,"{""Type"":""Auto""}",2022-03-13 20:33:50,ios,Apple,iPhone12,3
13242,f510005f651751e9dd7fcf15fab240c3,CA,Sign Out,"{""Type"":""Auto""}",2022-03-13 20:43:53,ios,Apple,iPhone12,3
13243,f510005f651751e9dd7fcf15fab240c3,CA,Sign Out,"{""Type"":""Auto""}",2022-03-13 20:48:52,ios,Apple,iPhone12,3
13244,f510005f651751e9dd7fcf15fab240c3,CA,Sign Out,"{""Type"":""Auto""}",2022-03-13 20:53:53,ios,Apple,iPhone12,3
13245,f510005f651751e9dd7fcf15fab240c3,CA,Sign Out,"{""Type"":""Auto""}",2022-03-13 21:03:54,ios,Apple,iPhone12,3
13246,f510005f651751e9dd7fcf15fab240c3,CA,Sign Out,"{""Type"":""Auto""}",2022-03-13 21:08:55,ios,Apple,iPhone12,3
13247,f510005f651751e9dd7fcf15fab240c3,CA,Sign Out,"{""Type"":""Auto""}",2022-03-13 21:13:56,ios,Apple,iPhone12,3
